Date,Observers,Year,StudyYear,Site,Transect,Plot,Plant_ID,BGDensity,BGCover,ShrubCover,ForbCover,NGCover,PlotSlope,Aspect,Vegetative_culms,Reproductive_culms,Longestleaflength_cm,Total_Live_Culms,Notes,Latitude,Longitude,Elevation_ft,SiteDateTransectID,Prev_year_precip,MAP,MAT,Perc_dev,Deviation_mm,HerbCover,BGCover_log,BGDensity_log,Change_Reproductive_culms,Change_Total_Live_Culms,Change_BGDensity,Change_BGCover,Change_NGCover,Change_ForbCover,Change_HerbCover,Change_ShrubCover
2021-09-26T00:00:00Z,"KH, LO, SZ, Brooklyn, Kayla",2021,2,TumamocHill,5_3,40,39,8.6875,45,10,0.5,13,8,N,4,0,46,4,no germ bag,32.21783333333333,-111.00748333333334,2816,16,366.99,276.04,20.9,0.32948123460368056,90.94999999999999,13.5,3.8066624897703196,2.1618852108909103,-1,-6,3.5,15,-7,-2.5,-9.5,0
2022-11-15T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_3,40,39,16.75,38,10,1,1,8,N,4,0,40.6,4,NA,32.21783333333333,-111.00748333333334,2816,34,243.62,276.04,20.9,-0.1174467468482829,-32.420000000000016,2,3.6375861597263857,2.8183982582710754,0,0,8.0625,-7,-12,0.5,-11.5,0
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,299,43,24.5625,65,10,0.5,5,21.6,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,5.5,4.174387269895637,3.20122088962948,-7,-16,22.375,35,5,-1.5,3.5,-5
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,299,44,24.5625,65,10,0.5,5,21.6,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,5.5,4.174387269895637,3.20122088962948,-12,-22,22.375,35,5,-1.5,3.5,-5
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,299,45,24.5625,65,10,0.5,5,21.6,E,22,2,79,24,NA,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,5.5,4.174387269895637,3.20122088962948,-62,-61,22.375,35,5,-1.5,3.5,-5
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,299,46,24.5625,65,10,0.5,5,21.6,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,5.5,4.174387269895637,3.20122088962948,-35,-46,22.375,35,5,-1.5,3.5,-5
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,299,47,24.5625,65,10,0.5,5,21.6,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,5.5,4.174387269895637,3.20122088962948,-41,-57,22.375,35,5,-1.5,3.5,-5
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,299,48,24.5625,65,10,0.5,5,21.6,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,5.5,4.174387269895637,3.20122088962948,-7,-10,22.375,35,5,-1.5,3.5,-5
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,299,49,24.5625,65,10,0.5,5,21.6,E,5,2,57,7,NA,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,5.5,4.174387269895637,3.20122088962948,-22,-29,22.375,35,5,-1.5,3.5,-5
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,299,50,24.5625,65,10,0.5,5,21.6,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,5.5,4.174387269895637,3.20122088962948,-7,-10,22.375,35,5,-1.5,3.5,-5
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,299,51,24.5625,65,10,0.5,5,21.6,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,5.5,4.174387269895637,3.20122088962948,-4,-7,22.375,35,5,-1.5,3.5,-5
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,299,52,24.5625,65,10,0.5,5,21.6,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,5.5,4.174387269895637,3.20122088962948,-26,-47,22.375,35,5,-1.5,3.5,-5
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,300,53,22.1875,70,8,0.5,12,12,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,12.5,4.248495242049359,3.0995290672356344,-36,-52,18.75,42,12,-1.5,10.5,-7
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,300,54,22.1875,70,8,0.5,12,12,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,12.5,4.248495242049359,3.0995290672356344,-6,-14,18.75,42,12,-1.5,10.5,-7
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,300,55,22.1875,70,8,0.5,12,12,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,12.5,4.248495242049359,3.0995290672356344,-6,-12,18.75,42,12,-1.5,10.5,-7
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,300,56,22.1875,70,8,0.5,12,12,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,12.5,4.248495242049359,3.0995290672356344,-4,-7,18.75,42,12,-1.5,10.5,-7
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,300,57,22.1875,70,8,0.5,12,12,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,12.5,4.248495242049359,3.0995290672356344,-9,-15,18.75,42,12,-1.5,10.5,-7
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,300,58,22.1875,70,8,0.5,12,12,E,9,6,102,15,NA,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,12.5,4.248495242049359,3.0995290672356344,-20,-23,18.75,42,12,-1.5,10.5,-7
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,300,59,22.1875,70,8,0.5,12,12,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,12.5,4.248495242049359,3.0995290672356344,-6,-12,18.75,42,12,-1.5,10.5,-7
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,300,60,22.1875,70,8,0.5,12,12,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,12.5,4.248495242049359,3.0995290672356344,-8,-18,18.75,42,12,-1.5,10.5,-7
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,300,61,22.1875,70,8,0.5,12,12,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,12.5,4.248495242049359,3.0995290672356344,-6,-13,18.75,42,12,-1.5,10.5,-7
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,300,62,22.1875,70,8,0.5,12,12,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,12.5,4.248495242049359,3.0995290672356344,-9,-20,18.75,42,12,-1.5,10.5,-7
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,331,63,16.8125,80,5,0.5,7,17.8,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,7.5,4.382026634673881,2.822122657362058,-7,-18,12.75,42,6.5,0,6.5,2
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,331,64,16.8125,80,5,0.5,7,17.8,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,7.5,4.382026634673881,2.822122657362058,-2,-8,12.75,42,6.5,0,6.5,2
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,331,65,16.8125,80,5,0.5,7,17.8,E,8,3,102,11,NA,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,7.5,4.382026634673881,2.822122657362058,-54,-64,12.75,42,6.5,0,6.5,2
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,331,66,16.8125,80,5,0.5,7,17.8,E,8,1,78,9,NA,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,7.5,4.382026634673881,2.822122657362058,-3,0,12.75,42,6.5,0,6.5,2
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,331,67,16.8125,80,5,0.5,7,17.8,E,4,0,87,4,no seed head,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,7.5,4.382026634673881,2.822122657362058,-45,-65,12.75,42,6.5,0,6.5,2
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,331,68,16.8125,80,5,0.5,7,17.8,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,7.5,4.382026634673881,2.822122657362058,0,-2,12.75,42,6.5,0,6.5,2
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,331,69,16.8125,80,5,0.5,7,17.8,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,7.5,4.382026634673881,2.822122657362058,-7,-13,12.75,42,6.5,0,6.5,2
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,331,70,16.8125,80,5,0.5,7,17.8,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,7.5,4.382026634673881,2.822122657362058,-3,-7,12.75,42,6.5,0,6.5,2
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,331,71,16.8125,80,5,0.5,7,17.8,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,7.5,4.382026634673881,2.822122657362058,-6,-11,12.75,42,6.5,0,6.5,2
2021-09-24T00:00:00Z,"KH, PH",2021,2,TumamocHill,3_1,331,72,16.8125,80,5,0.5,7,17.8,E,0,0,0,0,plant dead,32.213833333333334,-111.00293333333332,2775,17,359.41,274.39,20.9,0.30985094208972647,85.02000000000004,7.5,4.382026634673881,2.822122657362058,-5,-8,12.75,42,6.5,0,6.5,2
2021-09-26T00:00:00Z,"KH, LO, SZ, Brooklyn, Kayla",2021,2,TumamocHill,5_3,41,73,8.125,33,15,2,20,16.2,N,0,0,0,0,plant dead; no germ bag,32.21783333333333,-111.00748333333334,2816,16,366.99,276.04,20.9,0.32948123460368056,90.94999999999999,22,3.4965075614664802,2.094945728215801,-3,-7,5.1875,21,-30,-3,-33,-18
2022-11-15T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_3,41,73,9.8125,18,25,1,8,16.2,N,0,0,0,0,dead,32.21783333333333,-111.00748333333334,2816,34,243.62,276.04,20.9,-0.1174467468482829,-32.420000000000016,9,2.8903717578961645,2.283657083108527,0,0,1.6875,-15,-12,-1,-13,10
2021-09-26T00:00:00Z,"KH, LO, SZ, Brooklyn, Kayla",2021,2,TumamocHill,5_3,41,74,8.125,33,15,2,20,16.2,N,2,0,56,2,NA,32.21783333333333,-111.00748333333334,2816,16,366.99,276.04,20.9,0.32948123460368056,90.94999999999999,22,3.4965075614664802,2.094945728215801,-3,-5,5.1875,21,-30,-3,-33,-18
2022-11-15T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_3,41,74,9.8125,18,25,1,8,16.2,N,0,0,0,0,dead,32.21783333333333,-111.00748333333334,2816,34,243.62,276.04,20.9,-0.1174467468482829,-32.420000000000016,9,2.8903717578961645,2.283657083108527,0,-2,1.6875,-15,-12,-1,-13,10
2021-09-26T00:00:00Z,"KH, LO, SZ, Brooklyn, Kayla",2021,2,TumamocHill,5_3,41,75,8.125,33,15,2,20,16.2,N,0,0,0,0,plant dead; no germ bag,32.21783333333333,-111.00748333333334,2816,16,366.99,276.04,20.9,0.32948123460368056,90.94999999999999,22,3.4965075614664802,2.094945728215801,-14,-21,5.1875,21,-30,-3,-33,-18
2022-11-15T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_3,41,75,9.8125,18,25,1,8,16.2,N,0,0,0,0,dead,32.21783333333333,-111.00748333333334,2816,34,243.62,276.04,20.9,-0.1174467468482829,-32.420000000000016,9,2.8903717578961645,2.283657083108527,0,0,1.6875,-15,-12,-1,-13,10
2021-09-26T00:00:00Z,"KH, LO, SZ, Brooklyn, Kayla",2021,2,TumamocHill,5_3,41,76,8.125,33,15,2,20,16.2,N,18,9,93,27,NA,32.21783333333333,-111.00748333333334,2816,16,366.99,276.04,20.9,0.32948123460368056,90.94999999999999,22,3.4965075614664802,2.094945728215801,9,23,5.1875,21,-30,-3,-33,-18
2022-11-15T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_3,41,76,9.8125,18,25,1,8,16.2,N,29,27,84.8,56,NA,32.21783333333333,-111.00748333333334,2816,34,243.62,276.04,20.9,-0.1174467468482829,-32.420000000000016,9,2.8903717578961645,2.283657083108527,18,29,1.6875,-15,-12,-1,-13,10
2021-09-26T00:00:00Z,"KH, LO, SZ, Brooklyn, Kayla",2021,2,TumamocHill,5_3,41,78,8.125,33,15,2,20,16.2,N,0,0,0,0,plant dead,32.21783333333333,-111.00748333333334,2816,16,366.99,276.04,20.9,0.32948123460368056,90.94999999999999,22,3.4965075614664802,2.094945728215801,-9,-24,5.1875,21,-30,-3,-33,-18
2022-11-15T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_3,41,78,9.8125,18,25,1,8,16.2,N,0,0,0,0,dead,32.21783333333333,-111.00748333333334,2816,34,243.62,276.04,20.9,-0.1174467468482829,-32.420000000000016,9,2.8903717578961645,2.283657083108527,0,0,1.6875,-15,-12,-1,-13,10
2021-09-26T00:00:00Z,"KH, LO, SZ, Brooklyn, Kayla",2021,2,TumamocHill,5_3,41,79,8.125,33,15,2,20,16.2,N,0,0,0,0,plant dead,32.21783333333333,-111.00748333333334,2816,16,366.99,276.04,20.9,0.32948123460368056,90.94999999999999,22,3.4965075614664802,2.094945728215801,-4,-16,5.1875,21,-30,-3,-33,-18
2022-11-15T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_3,41,79,9.8125,18,25,1,8,16.2,N,0,0,0,0,dead,32.21783333333333,-111.00748333333334,2816,34,243.62,276.04,20.9,-0.1174467468482829,-32.420000000000016,9,2.8903717578961645,2.283657083108527,0,0,1.6875,-15,-12,-1,-13,10
2021-09-26T00:00:00Z,"KH, LO, SZ, Brooklyn, Kayla",2021,2,TumamocHill,5_3,41,80,8.125,33,15,2,20,16.2,N,11,2,97,13,no seed head,32.21783333333333,-111.00748333333334,2816,16,366.99,276.04,20.9,0.32948123460368056,90.94999999999999,22,3.4965075614664802,2.094945728215801,1,7,5.1875,21,-30,-3,-33,-18
2022-11-15T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_3,41,80,9.8125,18,25,1,8,16.2,N,13,2,77.8,15,NA,32.21783333333333,-111.00748333333334,2816,34,243.62,276.04,20.9,-0.1174467468482829,-32.420000000000016,9,2.8903717578961645,2.283657083108527,0,2,1.6875,-15,-12,-1,-13,10
2021-09-26T00:00:00Z,"KH, LO, SZ, Brooklyn, Kayla",2021,2,TumamocHill,5_3,41,81,8.125,33,15,2,20,16.2,N,42,21,95,63,NA,32.21783333333333,-111.00748333333334,2816,16,366.99,276.04,20.9,0.32948123460368056,90.94999999999999,22,3.4965075614664802,2.094945728215801,18,53,5.1875,21,-30,-3,-33,-18
2022-11-15T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_3,41,81,9.8125,18,25,1,8,16.2,N,54,18,96.8,72,NA,32.21783333333333,-111.00748333333334,2816,34,243.62,276.04,20.9,-0.1174467468482829,-32.420000000000016,9,2.8903717578961645,2.283657083108527,-3,9,1.6875,-15,-12,-1,-13,10
2021-09-26T00:00:00Z,"KH, LO, SZ, Brooklyn, Kayla",2021,2,TumamocHill,5_3,41,82,8.125,33,15,2,20,16.2,N,28,25,124,53,NA,32.21783333333333,-111.00748333333334,2816,16,366.99,276.04,20.9,0.32948123460368056,90.94999999999999,22,3.4965075614664802,2.094945728215801,22,36,5.1875,21,-30,-3,-33,-18
2022-11-15T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_3,41,82,9.8125,18,25,1,8,16.2,N,30,38,88.2,68,NA,32.21783333333333,-111.00748333333334,2816,34,243.62,276.04,20.9,-0.1174467468482829,-32.420000000000016,9,2.8903717578961645,2.283657083108527,13,15,1.6875,-15,-12,-1,-13,10
2021-09-26T00:00:00Z,"KH, LO, SZ, Brooklyn, Kayla",2021,2,TumamocHill,5_3,40,83,8.6875,45,10,0.5,13,8,N,9,11,105,20,NA,32.21783333333333,-111.00748333333334,2816,16,366.99,276.04,20.9,0.32948123460368056,90.94999999999999,13.5,3.8066624897703196,2.1618852108909103,11,14,3.5,15,-7,-2.5,-9.5,0
2022-11-15T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_3,40,83,16.75,38,10,1,1,8,N,17,12,69,29,NA,32.21783333333333,-111.00748333333334,2816,34,243.62,276.04,20.9,-0.1174467468482829,-32.420000000000016,2,3.6375861597263857,2.8183982582710754,1,9,8.0625,-7,-12,0.5,-11.5,0
2021-09-26T00:00:00Z,"KH, LO, SZ, Brooklyn, Kayla",2021,2,TumamocHill,5_3,42,84,3.875,25,15,3,25,18.8,N,18,19,109,37,NA,32.21783333333333,-111.00748333333334,2816,16,366.99,276.04,20.9,0.32948123460368056,90.94999999999999,28,3.2188758248682006,1.3545456628053103,19,27,1.0625,7,12,1,13,-8
2022-11-15T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_3,42,84,14.4375,38,35,3,8,18.8,N,27,22,104.4,49,NA,32.21783333333333,-111.00748333333334,2816,34,243.62,276.04,20.9,-0.1174467468482829,-32.420000000000016,11,3.6375861597263857,2.669828988282012,3,12,10.5625,13,-17,0,-17,20
2021-09-26T00:00:00Z,"KH, LO, SZ, Brooklyn, Kayla",2021,2,TumamocHill,5_3,42,85,3.875,25,15,3,25,18.8,N,0,0,0,0,plant dead; no germ bag,32.21783333333333,-111.00748333333334,2816,16,366.99,276.04,20.9,0.32948123460368056,90.94999999999999,28,3.2188758248682006,1.3545456628053103,0,-4,1.0625,7,12,1,13,-8
2022-11-15T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_3,42,85,14.4375,38,35,3,8,18.8,N,0,0,0,0,dead,32.21783333333333,-111.00748333333334,2816,34,243.62,276.04,20.9,-0.1174467468482829,-32.420000000000016,11,3.6375861597263857,2.669828988282012,0,0,10.5625,13,-17,0,-17,20
2021-09-26T00:00:00Z,"KH, LO, SZ, Brooklyn, Kayla",2021,2,TumamocHill,5_3,42,86,3.875,25,15,3,25,18.8,N,8,2,98,10,NA,32.21783333333333,-111.00748333333334,2816,16,366.99,276.04,20.9,0.32948123460368056,90.94999999999999,28,3.2188758248682006,1.3545456628053103,-6,-17,1.0625,7,12,1,13,-8
2022-11-15T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_3,42,86,14.4375,38,35,3,8,18.8,N,26,17,76,43,NA,32.21783333333333,-111.00748333333334,2816,34,243.62,276.04,20.9,-0.1174467468482829,-32.420000000000016,11,3.6375861597263857,2.669828988282012,15,33,10.5625,13,-17,0,-17,20
2021-09-26T00:00:00Z,"KH, LO, SZ, Brooklyn, Kayla",2021,2,TumamocHill,5_3,42,87,3.875,25,15,3,25,18.8,N,0,0,0,0,plant dead,32.21783333333333,-111.00748333333334,2816,16,366.99,276.04,20.9,0.32948123460368056,90.94999999999999,28,3.2188758248682006,1.3545456628053103,0,-5,1.0625,7,12,1,13,-8
2022-11-15T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_3,42,87,14.4375,38,35,3,8,18.8,N,0,0,0,0,dead,32.21783333333333,-111.00748333333334,2816,34,243.62,276.04,20.9,-0.1174467468482829,-32.420000000000016,11,3.6375861597263857,2.669828988282012,0,0,10.5625,13,-17,0,-17,20
2021-09-26T00:00:00Z,"KH, LO, SZ, Brooklyn, Kayla",2021,2,TumamocHill,5_3,42,88,3.875,25,15,3,25,18.8,N,0,0,0,0,plant dead,32.21783333333333,-111.00748333333334,2816,16,366.99,276.04,20.9,0.32948123460368056,90.94999999999999,28,3.2188758248682006,1.3545456628053103,-1,-7,1.0625,7,12,1,13,-8
2022-11-15T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_3,42,88,14.4375,38,35,3,8,18.8,N,0,0,0,0,dead,32.21783333333333,-111.00748333333334,2816,34,243.62,276.04,20.9,-0.1174467468482829,-32.420000000000016,11,3.6375861597263857,2.669828988282012,0,0,10.5625,13,-17,0,-17,20
2021-09-26T00:00:00Z,"KH, LO, SZ, Brooklyn, Kayla",2021,2,TumamocHill,5_3,42,89,3.875,25,15,3,25,18.8,N,39,13,122,52,NA,32.21783333333333,-111.00748333333334,2816,16,366.99,276.04,20.9,0.32948123460368056,90.94999999999999,28,3.2188758248682006,1.3545456628053103,6,22,1.0625,7,12,1,13,-8
2022-11-15T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_3,42,89,14.4375,38,35,3,8,18.8,N,31,15,108.2,46,NA,32.21783333333333,-111.00748333333334,2816,34,243.62,276.04,20.9,-0.1174467468482829,-32.420000000000016,11,3.6375861597263857,2.669828988282012,2,-6,10.5625,13,-17,0,-17,20
2021-09-26T00:00:00Z,"KH, LO, SZ, Brooklyn, Kayla",2021,2,TumamocHill,5_3,42,90,3.875,25,15,3,25,18.8,N,15,6,104,21,NA,32.21783333333333,-111.00748333333334,2816,16,366.99,276.04,20.9,0.32948123460368056,90.94999999999999,28,3.2188758248682006,1.3545456628053103,4,6,1.0625,7,12,1,13,-8
2022-11-15T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_3,42,90,14.4375,38,35,3,8,18.8,N,27,3,76.8,30,NA,32.21783333333333,-111.00748333333334,2816,34,243.62,276.04,20.9,-0.1174467468482829,-32.420000000000016,11,3.6375861597263857,2.669828988282012,-3,9,10.5625,13,-17,0,-17,20
2021-09-26T00:00:00Z,"KH, LO, SZ, Brooklyn, Kayla",2021,2,TumamocHill,5_3,42,91,3.875,25,15,3,25,18.8,N,16,2,90,18,NA,32.21783333333333,-111.00748333333334,2816,16,366.99,276.04,20.9,0.32948123460368056,90.94999999999999,28,3.2188758248682006,1.3545456628053103,-17,-23,1.0625,7,12,1,13,-8
2022-11-15T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_3,42,91,14.4375,38,35,3,8,18.8,N,17,5,81.8,22,NA,32.21783333333333,-111.00748333333334,2816,34,243.62,276.04,20.9,-0.1174467468482829,-32.420000000000016,11,3.6375861597263857,2.669828988282012,3,4,10.5625,13,-17,0,-17,20
2021-09-26T00:00:00Z,"KH, LO, SZ, Brooklyn, Kayla",2021,2,TumamocHill,5_3,42,92,3.875,25,15,3,25,18.8,N,45,14,91,59,NA,32.21783333333333,-111.00748333333334,2816,16,366.99,276.04,20.9,0.32948123460368056,90.94999999999999,28,3.2188758248682006,1.3545456628053103,5,4,1.0625,7,12,1,13,-8
2022-11-15T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_3,42,92,14.4375,38,35,3,8,18.8,N,54,29,96.4,83,NA,32.21783333333333,-111.00748333333334,2816,34,243.62,276.04,20.9,-0.1174467468482829,-32.420000000000016,11,3.6375861597263857,2.669828988282012,15,24,10.5625,13,-17,0,-17,20
2021-09-26T00:00:00Z,"KH, LO, SZ, Brooklyn, Kayla",2021,2,TumamocHill,5_3,42,93,3.875,25,15,3,25,18.8,N,0,0,0,0,plant dead,32.21783333333333,-111.00748333333334,2816,16,366.99,276.04,20.9,0.32948123460368056,90.94999999999999,28,3.2188758248682006,1.3545456628053103,-4,-13,1.0625,7,12,1,13,-8
2022-11-15T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_3,42,93,14.4375,38,35,3,8,18.8,N,0,0,0,0,dead,32.21783333333333,-111.00748333333334,2816,34,243.62,276.04,20.9,-0.1174467468482829,-32.420000000000016,11,3.6375861597263857,2.669828988282012,0,0,10.5625,13,-17,0,-17,20
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,5_5,96,97,7.6875,90,5,0.5,3,12.8,N,18,5,129,23,NA,32.21626666666667,-111.00651666666668,2885,18,360.42,275.87,20.9,0.3064849385580165,84.55000000000001,3.5,4.499809670330265,2.0395956331326364,1,10,3.875,40,3,-0.5,2.5,-5
2022-11-14T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_5,96,97,8.3125,50,10,0,0,12.8,N,8,5,90.2,13,NA,32.21626666666667,-111.00651666666668,2885,35,244.44,275.87,20.9,-0.11393047449885818,-31.430000000000007,0,3.912023005428146,2.1177604059819726,0,-10,0.625,-40,-3,-0.5,-3.5,5
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,5_5,96,98,7.6875,90,5,0.5,3,12.8,N,0,0,0,0,plant dead,32.21626666666667,-111.00651666666668,2885,18,360.42,275.87,20.9,0.3064849385580165,84.55000000000001,3.5,4.499809670330265,2.0395956331326364,-1,-1,3.875,40,3,-0.5,2.5,-5
2022-11-14T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_5,96,98,8.3125,50,10,0,0,12.8,N,0,0,0,0,dead,32.21626666666667,-111.00651666666668,2885,35,244.44,275.87,20.9,-0.11393047449885818,-31.430000000000007,0,3.912023005428146,2.1177604059819726,0,0,0.625,-40,-3,-0.5,-3.5,5
2021-09-25T00:00:00Z,"KH, SZ, Jill, Ashley, Sophia, Dalton, Eric, Ginger",2021,2,TumamocHill,5_5,96,99,7.6875,90,5,0.5,3,12.8,N,48,14,116,62,NA,32.21626666666667,-111.00651666666668,2885,18,360.42,275.87,20.9,0.3064849385580165,84.55000000000001,3.5,4.499809670330265,2.0395956331326364,9,43,3.875,40,3,-0.5,2.5,-5
2022-11-14T00:00:00Z,"KH, AK",2022,3,TumamocHill,5_5,96,99,8.3125,50,10,0,0,12.8,N,39,21,95.2,60,NA,32.21626666666667,-111.00651666666668,2885,35,244.44,275.87,20.9,-0.11393047449885818,-31.430000000000007,0,3.912023005428146,2.1177604059819726,7,-2,0.625,-40,-3,-0.5,-3.5,5
